id,label,type,definition,color,size,degree
https://data.crow.nl/imbor/term/d6f85e94-15b4-49f3-b213-6570ff084767,Marktstroomkast,Concept,"Kast voor marktstroom. Marktstroom is een nieuwe manier om stroom te activeren en af te rekenen op marktpleinen, festivalterreinen, dorpspleinen of andere openbare terreinen.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/ed248dff-33c2-455d-a351-e40d42ea4912,PWS-band,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/f026c059-4124-4ea7-86a5-496af10e25b5,E102zh,Concept,Herhaling zone betaald parkeren (bankpas).,#FFEAA7,5,6
https://data.crow.nl/imbor/term/07664411-a378-46ae-8165-437364890aa2,Stasteun,Concept,Een object die de lichamelijke belasting van het staan kan verminderen doordat de benen gedeeltelijk ontlast kunnen worden en staan kan worden afgewisseld met ondersteund staan.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/0508cc8d-c648-4a02-8b86-c64068ea036b,Hondenlosloopgebied,Concept,Gebied waar honden los mogen lopen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/de76c109-6ea7-40a8-bee9-909cbf2a5733,Datatransport,Concept,De elektronische overdracht van signaalinformatie tussen punten via kabels die deel uitmaken van een net. NB: De aansluitleiding kan ook alleen op (huis)aansluitschetsen voorkomen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c26cc5e9-112d-455a-b89f-76b77ebf6a42,Groen glas,Concept,Het bedoelde door het afvalbergende object ingezamelde afval zijn groene glazen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/749fd056-a143-4f22-af04-a7d6e4c8eb91,BordTypeUitvoering,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Bord en het attribuut type uitvoering.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/bf674c89-5936-4c1a-a35d-310e90c9e935,80 mm,Concept,"De afgemeten, ruimtelijke hoeveelheid van tachtig duizendsten van een meter.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/3c739b59-1800-478c-8c3d-491b8361bf6f,Overkluizing,Concept,In de grond of aardebaan aangebrachte plaatconstructie ter bescherming van leidingen.,#FFEAA7,5,7
https://data.crow.nl/imbor/term/6a7b1be7-570d-476f-ade4-65587cef86b0,Gebogen uithouder,Concept,Een uithouder in de vorm van een kromming waaraan één armatuur of ander object excentrisch van de dragende mast geplaatst kan worden.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c9062e5d-d4fe-4b7d-a1a0-6d184d92d17d,L03,Concept,Bushalte/tramhalte.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/14a2468f-0971-4b3a-bced-48ffaef53615,OB202p,Concept,Onderbord met vrij in te vullen tekst voor periode (weekdagen).,#FFEAA7,5,6
https://data.crow.nl/imbor/term/f26c8168-fb30-445f-b218-4c4a7b0f3fc5,4 m.,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/c81db929-76f5-4516-aa80-a473249dbdf1,Veer-draaitoestel,Concept,"Een speeltoestel dat heen en weer kan bewegen doordat het bevestigd is op een of meerdere veren, maar ook een verticale of horizontale as heeft waarlangs het toestel kan draaien.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/347851b0-6df7-4716-8b73-1912008fc6d7,Terre armee,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/4e116a80-7ef9-4b02-aaa2-a5b82a2b72fe,bodemprofiel,Concept,Een regelvoorziening voor het geleiden van de afvoer van afvalwater.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b3625381-5b9a-4192-98f1-0ab1b58f13ff,quaycode,Concept,Iedere fysieke halte in Nederland heeft een uniek haltenummer in het Centraal Halte Bestand (CHB). De schrijfwijze van deze is: NL:Q:[Nummer].,#FFEAA7,5,6
https://data.crow.nl/imbor/term/9648c7a9-0ae2-47a5-bc15-1539d709d312,Hek verre veld,Concept,Afscheiding van het stuk sportveld dat het verste van de toeschouwer afligt.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/5fa11e52-e890-4ab6-bf82-418b37bd940a,Kilometer,Concept,"Common metric unit of length or distance. One kilometer equals exactly 1000 meters, about 0.621 371 19 mile, 1093.6133 yards, or 3280.8399 feet. Oddly, higher multiples of the meter are rarely used; even the distances to the farthest galaxies are usually measured in kilometers.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/d2c4e966-d556-459d-af79-3578a394e866,TB10lSymboolWaarde,Concept,Bruin strookbord met symbool en tekst en pijl linksaf.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/0ba4e693-019f-48b6-ad26-9a6bbf5bbb06,Boombank,Concept,"Een bank, vaak in de vorm van een zeshoek, die om een boom heen is gemonteerd.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/ff0fc8a9-4c25-413c-9c03-2be642f223f7,Brandweerkazerne,Concept,Opstelpunt van materieel en manschappen ten behoeve van brandbestrijding.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/92cc213e-37c9-4d1a-9f89-8a90899bfbfa,Vangkooi,Concept,Een tegen doorschietende ballen beschermende kooi voor slagbalsporten.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/f8ada518-1c95-40c5-be33-f603e49a6dd4,ontwerpsnelheidsklasse,Concept,"Gekozen snelheid die maatgevend is voor de vormgeving van de weg en de ontwerpelementen, zodat bestuurders van voertuigen, indien niet gehinderd door het overige verkeer, bij die snelheid veilig en comfortabel kunnen rijden. NB: als uitgangspunt geldt de hoogste snelheid waarmee een enkel voertuig veilig en comfortabel over het betrokken weggedeelte kan rijden, indien de stroefheid van het wegdek, het zicht en de weersomstandigheden geen nadelige invloed uitoefenen.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/f1571e4e-4e3f-492c-b9b5-441267f299b0,T23-3r_C18-2,Concept,1 rijstrook rechtdoor met breedtebeperking en einde rijstrook voor de 2 naastliggende rijstroken met asverlegging.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/5ddbc68e-da8e-4690-aacd-ea902d3e8c16,Gemateerd,Concept,Het lichtdoorlatende deel van het object heeft een niet-glanzende afwerklaag.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/fb19a067-647c-450c-b970-3b4f23f23705,N04r-3,Concept,"Straatnaambord met 2 tekstregels, ondertekst en pijl rechts.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/510d5cf5-0c5b-404e-8ca3-5a27c9888247,Meten waterstand,Concept,Het op technologische wijze waarnemen van de hoogte waarop een waterpeil staat.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/0585ee36-5269-4d88-a664-f3b199302ed7,Utiliteitsnet,Concept,Een verzameling van netwerkelementen die tot één type nutsvoorzieningennet behoren.,#FFEAA7,5,7
https://data.crow.nl/imbor/term/9f555b64-0cd4-4635-995f-80c5bc363f7c,Fitnesstoestel,Concept,Een sporttoestel dat erop is gericht specifieke spiergroepen te gebruiken en blessures te voorkomen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/12e770a0-981a-4fab-9245-60d5a4593260,Overbrugging,Concept,"Kunstwerk dat een beweegbare of vaste verbinding tussen twee punten betreft, die door water, een weg of anderszins gescheiden zijn, bestaande uit een brugdek/-bak met landhoofden en veelal gesteund door pijlers.",#FFEAA7,5,13
https://data.crow.nl/imbor/term/5952d525-8ed6-446f-b507-57dba7edb4db,BebouwdeKombordBordcode,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Bebouwde kombord en het attribuut bordcode.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/d0fcd601-baee-4de0-8226-d4957a88c46d,RF,Concept,Ruigte van Fluitenkruid en/of Look zonder Look (bedekt > 50%).,#FFEAA7,5,6
https://data.crow.nl/imbor/term/c9e45a13-0cdd-487f-abd7-7967e0212017,Verdedigen van oever,Concept,"Het object wordt gebruikt als scheiding tegen of voor een oever, bedoeld om de oever tegen erosie of verzakking te beschermen.",#FFEAA7,5,7
https://data.crow.nl/imbor/term/d3f7ed65-f005-40e2-9180-5cd9551ff504,minimaal doorstroomoppervlak,Concept,Minimaal benodigd doorstroomoppervlak voor goed functioneren.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/2b7d15f9-6b6e-4f43-8790-8a5895fb7345,Gemengd riool,Concept,Een vrijverval rioolleiding die huishoudelijk afvalwater en hemelwater gezamenlijk verzamelt.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/75cd1296-b121-406f-a1b3-c9f13f44e032,boomvoorziening,Concept,"Aanduiding ondersteunende voorzieningen, boomgerelateerd.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/ac952835-c4a4-4f42-89aa-ca28ec7e62cb,SV03,Concept,Veiling.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c7ebc120-ac7a-489e-b823-ca9e7a083cc3,Kabelrek,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/ed3dc65f-2003-473b-9410-523bfb60e0fc,WatergangDimensioneringBewerkingspercentageklasseTalud,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Watergang-dimensionering en het attribuut bewerkingspercentageklasse talud.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/41016d8f-b413-4437-9748-24fd5ad2f2a0,Galvaniseren,Concept,"Een methode waarbij een zelf opofferende dunne laag van zink, nikkel, aluminium, chroom of magnesium op staal of ijzer wordt aangebracht om corrosie te voorkomen.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/477e321f-90f6-479a-b770-0927dc5fb55d,BW101rhSk02,Concept,Aanduiding dat een camping zich rechtsaf om de hoek bevindt.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/9d84faa4-c7f5-4c9a-9f89-c79a6c6288f0,Bitumen-houtvezel composiet,Concept,Een samengesteld kunstmatig materiaal bestaande uit houtvezels in een uitgehard bitumenmengsel.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/87c4ae0a-d28e-4746-a64c-46e9367725e5,Touw,Concept,"Een koord om in te klimmen, dat eventueel hangt, gemaakt van staalkabels (al dan niet met mantel) of van vezels.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/abf9d485-d006-4b08-bf10-d7d74d707aa3,OB58,Concept,Uitgezonderd personenauto’s - voorkant.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/2677795e-863f-4b65-9a57-b69d2c96e81f,heeft begrenzing,Concept,The geometric entity representing the boundary of a concrete concept.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/0f5471b7-4af2-4916-845c-d69a17ec4e12,Vrijverval transportstelsel,Concept,Een netwerk van leidingen en putten ten behoeve van het transport van materie dat door middel van zwaartekracht plaatsvindt.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/7de22efd-5b6a-4ef8-aa5a-0cd24d77e8b1,"Zandkunstgras, ongebonden onderbouw",Concept,"Een kunstgrasmat van korte polyethyleenvezels met daartussen gestrooid zand, zonder een gebonden onderbouw.",#FFEAA7,5,7
https://data.crow.nl/imbor/term/82d95834-5ac0-4280-bf4f-91e25de5b408,E08f,Concept,Parkeergelegenheid alleen bestemd voor fietsen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/1fe3af4f-49ae-405b-9313-1bfaae6847f5,"Onjuist, niet gecorrigeerd",Concept,"Boompunt onjuist, maar niet op kaart gecorrigeerd.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/96cb3a17-637c-4f89-ba4c-6defd3a675ad,Beugel,Concept,Een bevestingsmiddel voor objecten.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/6da54d25-4344-4b03-9f60-dcbfc99f8652,Dugout,Concept,"Overdekte ruimte aan de zijkant van een sportveld waar de trainer, (reserve)spelers en verzorgers kunnen zitten tijdens een wedstrijd.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/e2a37b9f-7b4c-416c-9925-99b9fafd3a91,Lichte machines gebruiken,Concept,Aanduiding dat het voor de toegankelijkheid van het object van belang is om apparaten met een gering gewicht te gebruiken.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c8a71c9e-db5a-4acb-b5ee-5d2b381c534e,Vitrinekast,Concept,Uitstalkast waarvan de inhoud van meerdere kanten kan worden bekeken.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/e48c67d3-a0c4-47d5-8724-8864608e9649,Schraal beton,Concept,"Een mengsel van cement, zand, water en grof toeslagmateriaal met een laag cementgehalte dat wordt toegepast als fundering van betonverhardingen.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/7d177094-44a5-430d-b69a-5a5a58183224,E.18,Concept,Zeilschepen toegestaan.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/c22e5153-dffb-464e-89f3-e253872278ba,Lozingsput,Concept,"Een put waarop een rioolleiding is aangesloten waarmee het afvalwater het rioolstelsel verlaat naar, of ontvangt uit, een ander rioolstelsel.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/13d3ecfc-2ec3-4547-8aac-350cabdaeb29,T201r,Concept,Lege pijlconfiguratie pijl naar rechts.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b454080a-b01c-4898-8f1a-4a717ffddff3,N02-1,Concept,Straatnaambord met 2 tekstregels.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/ca5d0c3d-e774-41b9-a3c8-d510aec772d7,L02,Concept,Voetgangersoversteekplaats.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/ae40cf41-ef42-4ca8-81c9-58165ce1ad4a,Afbeelding sticker,Concept,Afbeelding van de sticker op het object.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/f4816f00-844f-4dbc-8c11-aa118b127944,GrondsoortVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Grondsoort en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/72cf0b17-7d79-4309-8903-c7a4f2ad308c,VR04,Concept,Tegelijk groen (brom)fietsers.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/29cc4770-e07c-4368-bfd1-5cee5dd928e1,beheerindeling,Concept,Organisatiespecifieke indeling voor functionele gebieden t.b.v. een organisatiespecifieke planning en begroting.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/1858aecb-0515-44e9-a808-6fff3a9f82fe,Rijbaan regionale weg,Concept,"Wegdeel dat onderdeel is van een weg die een verbinding vormt tussen bewoonde oorden of tussen wijken binnen een dorp of stad waarbij er een, meestal fysieke, scheiding is tussen langzaam verkeer en snelverkeer. (bron: BGT+CROW)",#FFEAA7,5,5
https://data.crow.nl/imbor/term/be47c09a-0dfb-4b23-86ae-b8b7a5c54e29,VuilvangVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Vuilvang en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/3ff5bd06-7a89-42c5-a64a-607db4a63ada,Heischraal grasland,Concept,"Specifieke flora, reptielen en insecten.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/bf80855b-4403-42db-9f58-436fb55e7b93,rfid,Concept,Een identificatienummer voor radiofrequentiecommunicatie met het object.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/e965e15c-3ba3-45f5-abed-a11f6a1dc383,Chemisch toilet,Concept,Een openbaar toilet waarbij chemische middelen worden gebruikt om de afvalresten af te breken.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/ca1e28c6-41de-45fe-9731-05219a59c9ac,Metrospoor,Concept,"Spoorlijn voor een metro, een vorm van openbaar spoorwegvervoer met aanzienlijke reizigerscapaciteit en te bereiken snelheid die gebruikmaakt van een conflictvrije baan.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/c1859b1e-a180-4b53-aea3-19dee294ca86,Bodemlijn,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/67913565-22f4-4dfc-a98d-481bc5f21928,VerkeersdrempelOntwerpsnelheidsklasse,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Verkeersdrempel en het attribuut ontwerpsnelheidsklasse.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/60aacc6d-6268-44f1-9d31-f2b63835739b,BW205lw,Concept,Niet RVV1990-borden; parkeergelegenheid.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/7592505e-93fd-49af-ad12-f39d684f18a6,Onbepaald terrein,Concept,"Fysiek begrensd en zichtbaar terrein dat bij een gebouw hoort, dat niet verder wordt gedetailleerd in andere reële objecten en dat bestaat uit een mengvorm van verharding, water, begroeiing en/of constructies.",#FFEAA7,5,7
https://data.crow.nl/imbor/term/a42edf3e-5a4b-48cc-8ad7-8ea3603956e3,PVC,Concept,Een veelvuldig toegepaste thermoplast die ontstaat na polymerisatie van vinylchloride.,#FFEAA7,5,7
https://data.crow.nl/imbor/term/6b41f818-33aa-42d4-b155-470ef90cfc8d,2e grootte (8 tot 15 m),Concept,De tweede hoogteklasse. Tussen de tien en vijftien meter.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/3ed35041-30cc-46cf-aa78-09ed782b6bfb,IP47,Concept,"Bescherming tegen voorwerpen >1mm en volledige waterdichtheid, zelfs bij onderdompeling (<1m).",#FFEAA7,5,5
https://data.crow.nl/imbor/term/5c135fd8-02e8-4844-9c98-619bbacd13b6,elektrisch raster,Concept,Aanduiding voor de aanwezigheid van een scheiding met voltage.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d57d034a-a1ad-40c1-9e74-7425c44402b7,Paardenkraal,Concept,Een omheinde ruimte waarin paarden gehouden kunnen worden.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/ac164b2e-1acc-40ff-b7d1-1e0a12eda953,Werkbreedte groter dan 3 meter eenzijdig,Concept,"De afgemeten, ruimtelijk strekkende hoeveelheid die overeenkomt met de hoeveelheid ruimte aan twee zijden van het object op de plek waar uitvoerend werk aangaande een waterobject moet plaatsvinden is meer dan drie meter.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/f5e803ec-3a99-43bc-9292-6e261411437d,Beugelbevestiging,Concept,Bevestiging op basis van twee met schroeven verstelbare platen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/70084da0-1188-41c1-b0dd-f94a402c7998,Gesloten waaier,Concept,De schoepen van de waaier zitten opgesloten tussen twee zijwanden en vormen hiermee veelal een geheel.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/2b718e8f-e806-4199-b841-9f54b664f0f5,Deelafvoergebied,Concept,Waterbeheergebieden die verantwoordelijk zijn voor een gedeelte van de totale hoeveelheid afvoerwater in een regio.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b0c71c6b-ad14-4b02-accf-4b1023adca7b,Peilmeetstation,Concept,Meting van landelijke of regionale waterstanden via het Monitoring Systeem Water met behulp van een Digitaal Niveau Meter (DNM).,#FFEAA7,5,6
https://data.crow.nl/imbor/term/0e1e1f5d-fefb-41c2-93c3-4e23367d4b59,KunststofverhardingLengteklasseKunstgras,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Kunststofverharding en het attribuut lengteklasse kunstgras.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/f3a5736f-5b46-4f33-a9b1-a61cfb2052ad,E1003,Concept,Parkeergelegenheid voor het opladen van elektrische voertuigen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/c58c3761-3476-4eb2-8734-5962399931cc,Signaleringsband,Concept,"Een kantopsluiting met ingebouwde signaleringselementen, bijvoorbeeld oogreflectoren.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/9a7ba322-4f21-43e7-a2d6-2aa107604ecc,G13,Concept,Onverplicht fietspad.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/47b6e04e-4477-44e1-a58f-415be945ec8a,Verbinden van twee leidingen,Concept,,#FFEAA7,5,5
https://data.crow.nl/imbor/term/25a8c658-73d1-4559-9e97-03fa73a4cafd,L04-2b,Concept,"Informatiebord dat aangeeft dat de kort hiervoor ontstane linkerrijstrook van de rechts liggende, doorgaande rijstrook afsplitst.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/73502a79-374c-4746-a011-0cae8659a840,BW01ro,Concept,Voetganger naar rechts(onder).,#FFEAA7,5,6
https://data.crow.nl/imbor/term/1b45f6a0-816d-4c45-86ce-363d83d58595,Voertuigenstalling,Concept,Gebouw met een constructie gericht op het bedrijfsmatig kunnen stallen van voertuigen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/51475e8c-4949-4385-a3d6-b801ad1b40a7,Afvoeren van water,Concept,Het object wordt gebruikt als middel om overtollig water te geleiden en te verplaatsen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/0b6cd28c-77ee-4b69-8d0a-485f924ad2de,N07r-WAARDE,Concept,Straatnaambord dat de straatnaam weergeeft met daaronder de afstand die de waarnemer van het bord van de straat verwijderd is in rechts wijzende richting.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/6110121d-c610-4954-9dcb-f8eb30fc451c,Dicht,Concept,De actuele stand van de afsluiter is gesloten.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/77f3632a-2d31-4f46-ac9e-5b7241d659d4,Ohm,Concept,"The OHM is the SI derived unit of electrical resistance, named after German physicist Georg Simon Ohm.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/70fd6506-eeff-4a8c-8062-515184972761,Volleybal,Concept,Een olympische balsport waarbij twee teams gescheiden door een net tegen elkaar spelen en trachten om de bal in het vak van de tegenstander op de grond te krijgen of om een fout bij de tegenstander af te dwingen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/fe27f636-4fc4-4394-bf64-c7a6e27162d6,SO03,Concept,Parkeergarage.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/510e6d8a-ede3-4ac6-818e-9f656ac0de86,Naaldenkervel,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/ec3ffd98-3851-4293-896b-80080b815afe,Rioolstelsel,Concept,Het geheel aan voorzieningen voor de inzameling en het transport van afvalwater met uitzondering van zuiveringstechnische werken.,#FFEAA7,5,10
https://data.crow.nl/imbor/term/bcdec9cc-2ecc-452c-97bb-a777a413f010,"(Lokale) bodem | humusarm zand < 2,5%",Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/68c64d03-48e8-44ba-931e-d1fd63a69a0a,Circuit Training,Concept,Een buitenfitnessveld ingericht met toestellen die gebruikt kunnen worden in een roulatie.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/4576ce7a-2f78-4c88-b19e-245bf007cc97,HIE-CE/S-od,Concept,Elliptische ‘outdoor range’ metaalhalidelamp voor natriumballasten met keramische brander en een enkel eindstuk. De code is ontleend aan het LBS Lampcodesysteem van Zentralverband Elektrotechnik und Elecktronikindustrie. De equivalente ILCOS-code is: ME.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/7f132ca2-0b04-4c1e-afb3-11eb46497bce,KunststofverhardingVulmateriaalKunstgras,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Kunststofverharding en het attribuut vulmateriaal kunstgras.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/a15a36a3-8a32-4e45-b0fe-d3ca60b98dd2,FaunarasterVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Faunaraster en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/441625d4-ae90-4081-9423-d4e0e34553b1,Zero-emissiezone,Concept,Een stadsgebied waarin geen voertuigen met CO2-uitstoot mogen rijden en waar alleen batterij-elektrische en waterstofaangedreven voertuigen (en andere vormen van zero-emissie-aandrijving) zijn toegestaan.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/777db314-06c8-414e-8057-7ed6c25a12d9,Skatevoorziening,Concept,"Een speeltoestel dat kan dienen als onderdeel van een skatebaan en gebruikt kan worden als ondergrond voor een skateboard, step of een ander relevant vervoersmiddel.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/cb289813-70f6-4b89-b31c-523ba307ee0f,L10-01l_C01t,Concept,Rijstrook rechtdoor afgesloten afslag naar links.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/3aba9c7a-cc14-4490-89f4-27b3631b55aa,Corridor droog,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/8667d478-ab66-476a-ad59-052ef410f923,L1086,Concept,Blik bij restafval.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/adcbf1ff-3712-4557-99e2-3c05a6e8f667,Verbindingsweg,Concept,"Bij een autosnelweg, autoweg, lokale weg en een regionale weg.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/7b6ad2a0-9ffe-4b91-8d4d-e002071e0008,Ballenvanger honkbal,Concept,"Hoge afscheiding van net of gaas, met als doel ballen tegen te houden bij honkbal.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/7b98b8ff-f81a-4971-ad31-c1a3e4e401aa,Clubwasser,Concept,Een voorziening waar golfclubs ingestoken kunnen worden om ze schoon te maken.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/e5a03c19-e7cc-465f-b331-f389338003e9,E201zh,Concept,Herhaling zone parkeerverbod voor vrachtwagens en bussen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/0bf7963d-0f74-40c2-874b-115789a045a5,E102zeks,Concept,Einde zone betaald parkeren (bankpas). Bij overtreding volgt wielklem of wegsleep.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/c521a3e5-66ad-4522-aa85-2db64d0950f7,Onderbemalingsgebied,Concept,Gebied waarin het waterpeil kunstmatig wordt verlaagd.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/a60477c7-f527-45f4-b3f8-318ce06a301b,Zand,Concept,"Een zacht, hard, los of korrelig materiaal en een van de meest voorkomende natuurlijke stoffen op aarde. Het bestaat uit zeer kleine stukjes steen: korrels die in grootte variëren tussen 63 micrometer en 2 millimeter.",#FFEAA7,5,23
https://data.crow.nl/imbor/term/7d53393a-65f5-4f5d-9e12-1d794f582a94,Bollen en knollen (niet in grasveld),Concept,"Niet in een grasveld gelegen, bollen en knollen van nog op te komen vaste planten.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/73cbf16b-32f7-4fdf-978b-97c0082f9de1,Duiventil,Concept,Een door de mens gemaakte nest- en verblijfplaats speciaal gemaakt voor duiven. Dit duivenhok is op een paal gezet of boven een gebouw uitstekend.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/95bd381e-c9ba-4f56-9b86-9a9be56d7e1c,Normale kroon,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/cc045893-aa9b-4e0a-929f-83698959c9d3,Art-Net,Concept,Een royaltyvrij communicatieprotocol voor het verzenden van het DMX512-A-protocol voor lichtregeling en het Remote Device Management-protocol (RDM) via het User Datagram Protocol (UDP) van de internetprotocolsuite. Het wordt gebruikt om te communiceren tussen 'knooppunten' (bijv. Intelligente verlichtingsinstrumenten) en een 'server' (een computer met software voor lichtregeling).,#FFEAA7,5,5
https://data.crow.nl/imbor/term/83f1090a-1297-4acf-bdb2-5f25cd2459d4,Horden,Concept,Een reeks balken of staven op een bepaalde hoogte bedoeld als uitdaging om overheen te springen en als atletiekonderdeel.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/bb39deed-b5fa-4686-a612-d9d32bb01fbb,wandruwheid binnenonder,Concept,Aanduiding voor de ruwheid van de buiswand binnenonder.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/f6aa4930-e8d3-4528-92c0-a98356353ff2,Rijbaan lokale weg,Concept,Wegdeel dat onderdeel is van een weg van lokaal belang. (bron: BGT),#FFEAA7,5,5
https://data.crow.nl/imbor/term/3a673939-4144-4858-9a1b-a880694d496d,LijnmarkeringDwars-OfLengtemarkering,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Lijnmarkering en het attribuut dwars- of lengtemarkering.,#FFEAA7,5,5
