id,label,type,color,size,degree
http://dbpedia.org/ontology/thirdTeam,third team,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Archeologist,archeologist,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/TrainCarriage,train carriage,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/governmentRegion,government region,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberOfEpisodes,number of episodes,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/eventDate,event date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/commonName,common name,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/book,name,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/person,person,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/networth,networth ($),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/hasVariant,variant or variation,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/areaOfCatchmentQuote,area of catchment quote,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/SportsManager,sports manager,Class,#FF6B6B,5,4
http://dbpedia.org/ontology/closingFilm,closing film,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/MotorcycleRider,motorcycle rider,Class,#FF6B6B,5,5
http://dbpedia.org/ontology/ControlledDesignationOfOriginWine,Controlled designation of origin wine,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Poet,poet,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/geneReviewsId,geneReviewsId,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Spacecraft/cargoGas,cargo gas (kg),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/projectBudgetFunding,project budget funding ($),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/soccerTournamentOpeningSeason,opening season,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/currentRecord,current record,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/youthClub,youth club,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/cousurper,cousurper,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/highestPlace,highest place,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/maintainedBy,maintained by,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Star,star,Class,#FF6B6B,5,4
http://dbpedia.org/ontology/TennisLeague,tennis league,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Ligament,ligament,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/representative,number of representatives,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/surfaceType,type of surface,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Garden,garden,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Academic,Academic Person,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/championInSingleMale,champion in single male,ObjectProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/nameInHangulKorean,name in Hangul-written Korean,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/hasAbsorbedMunicipality,the previous municipality from which this one has been created or enlarged,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Stream,stream,Class,#FF6B6B,5,5
http://dbpedia.org/ontology/Browser,Browser,Class,#FF6B6B,5,2
http://dbpedia.org/ontology/taste,taste or flavour,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/influencedBy,influenced by,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/LegalCase,Legal Case,Class,#FF6B6B,5,4
http://dbpedia.org/ontology/Case,case,Class,#FF6B6B,5,4
http://dbpedia.org/ontology/Sound,sound,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/quebecerTitle,quebecer title,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/WomensTennisAssociationTournament,Women's Tennis Association tournament,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/musicalKey,musical key,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/PaintballLeague,paintball league,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Song,song,Class,#FF6B6B,5,4
http://dbpedia.org/ontology/Philosopher,philosopher,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/bestYearWsop,best year wsop,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/SubMunicipality,borough,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/ideology,ideology,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/crest,crest,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/lunarRover,lunar rover,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/rankingsDoubles,doubles rankings,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/autonomy,autonomy,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/trainerYears,trainer years,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/rotationPeriod,rotation period (s),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/SnookerChamp,snooker world champion,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/squadNumber,squad number,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/thumbnailCaption,thumbnail caption,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/artificialSnowArea,artificial snow area,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/construction,construction,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Pandemic,Pandemic,Class,#FF6B6B,5,2
http://dbpedia.org/ontology/subFamily,sub-family,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/locationCity,location city,ObjectProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/olympicGamesWins,olympic games wins,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/currentCity,current city,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/riverMouth,river mouth,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/nextTrackNumber,number of the next track,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/operatingSystem,operating system,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/satellite,satellite,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/highestState,highest state,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/alpsGroup,Alps group,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Grape,grape,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Restaurant,restaurant,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/olympicGamesGold,olympic games gold,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/RailwayStation,train station,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/fc,FC,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/solventWithBadSolubility,solvent with bad solubility,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/stockExchange,Registered at Stock Exchange,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/legislature,legislature,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/campusType,campus type,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/SongWriter,songwriter,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Planet/meanRadius,mean radius (km),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/continentalTournament,continental tournament,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/managementMountain,management mountain,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/dateClosed,date closed,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/populationMetro,population metro,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/usOpenMixed,us open mixed,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/governmentElevation,government elevation (μ),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/recommissioningDate,recommissioning date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Stream/maximumDischarge,maximum discharge (m³/s),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/greenLongDistancePisteNumber,green long distance piste number,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/olympicGames,olympic games,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/specialist,specialist,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/upperAge,upper age,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Weapon,weapon,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/MountainPass,mountain pass,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/firstOlympicEvent,first olympic event,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/playerSeason,player season,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/dutchRKDCode,Dutch RKD code,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/associatedRocket,associated rocket,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/functionStartYear,function start year,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Holiday,holiday,Class,#FF6B6B,5,2
http://dbpedia.org/ontology/percentageLiteracyMen,"percentage of a place's male population that is literate, degree of analphabetism",DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/binomialAuthority,binomial authority,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/goldenCalfAward,Golden Calf Award,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/aircraftTrainer,aircraft trainer,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/acquirementDate,date of acquirement,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/wikiPageEditLink,Link to the Wikipage edit URL,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/MouseGeneLocation,MouseGeneLocation,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/GeneLocation,GeneLocation,Class,#FF6B6B,5,4
http://dbpedia.org/ontology/Minister,minister,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/friend,friend,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/odor,Odor,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/showJudge,showJudge,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/aircraftHelicopterTransport,aircraft helicopter transport,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/biome,biome,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ccaState,cca state,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Stream/minimumDischarge,minimum discharge (m³/s),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/NarutoCharacter,naruto character,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/FictionalCharacter,fictional character,Class,#FF6B6B,5,8
http://dbpedia.org/ontology/numberOfLanes,number of lanes,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/sourceRegion,source region,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/sister,sister,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/activeYearsStartDate,active years start date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/focus,focus,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/CyclingLeague,cycling league,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/ridId,RID Id,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/product,product,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/mayorTitle,mayor title of a hungarian settlement,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/SportsClub,sports club,Class,#FF6B6B,5,6
http://dbpedia.org/ontology/epoch,epoch,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Drug/boilingPoint,boiling point (K),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/MilitaryUnit,military unit,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Tournament,tournament,Class,#FF6B6B,5,7
http://dbpedia.org/ontology/reignName,reign name,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/neighbourConstellations,neighbour constellations,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Dam,dam,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/deadInFightDate,dead in fight date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/passengersUsedSystem,passengers used system,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/GrandPrix/course,course (km),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/bnfId,BNF Id,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/soccerLeagueSeason,season,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/BoxingLeague,boxing league,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Vodka,vodka,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/worldTournamentBronze,world tournament bronze,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/winsAtLAGT,wins at LAGT,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberOfUniqeResources,numberOfUniqeResources,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/inseeCode,INSEE code,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/codeSettlement,settlement code,DatatypeProperty,#BDC3C7,5,4
http://dbpedia.org/ontology/Activity,activity,Class,#FF6B6B,5,5
http://dbpedia.org/ontology/filmRuntime,film runtime (s),DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/runtime,runtime (s),DatatypeProperty,#BDC3C7,5,4
http://dbpedia.org/ontology/startPoint,start point,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Spacecraft/periapsis,periapsis (km),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/arrondissement,arrondissement,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/leftChild,left child,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ArtificialSatellite,ArtificialSatellite,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Satellite,Satellite,Class,#FF6B6B,5,4
http://dbpedia.org/ontology/AcademicConference,academic conference,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Humorist,humorist,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/purchasingPowerParityRank,purchasing power parity rank,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Guitarist,guitarist,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/TelevisionDirector,Television director,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/visitorsPerDay,visitors per day,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/fuelSystem,fuel system,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/sea,sea,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/MartialArtist,martial artist,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/editing,editing,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/narrator,narrator,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/FormulaOneRacer,Formula One racer,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/nation,nation,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/circuitLength,circuit length (μ),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberOfPlayers,number of players,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/powerOutput,power output (W),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/PrehistoricalPeriod,prehistorical period,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/CyclingTeam,cycling team,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/commandModule,command module,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/AdultActor,adult (pornographic) actor,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/previousPopulationTotal,previous population total,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/notifyDate,notify date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/closingYear,closing year,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/races,races,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/backhand,backhand,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/municipalityCode,municipality code,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/olivierAward,Olivier Award,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/CelestialBody,celestial body,Class,#FF6B6B,5,11
http://dbpedia.org/ontology/University,university,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/EducationalInstitution,educational institution,Class,#FF6B6B,5,7
http://dbpedia.org/ontology/sisterStation,sister station,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/senator,senator,ObjectProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/Convention,convention,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/codeProvincialMonument,monument code (provinciall),DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/strength,strength,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/worldTournamentSilver,world tournament silver,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ceiling,ceiling,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/coProducer,co producer,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Quote,Quote,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/mapCaption,map caption,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/lunarModule,lunar module,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/firstPublicationYear,first publication year,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/actScore,ACT score,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/firstDriver,first driver,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/careerStation,career station,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/poleDriverTeam,pole driver team,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Sport,sport,Class,#FF6B6B,5,5
http://dbpedia.org/ontology/Historian,historian,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/colourHexCode,colour hex code,DatatypeProperty,#BDC3C7,5,5
http://dbpedia.org/ontology/dateOfBurial,date of burial,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/bronzeMedalist,bronze medalist,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ChemicalSubstance/boilingPoint,boiling point (K),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberOfStudents,number of students,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Planet,planet,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/whaDraft,wha draft,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/pubchem,PubChem,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/goldenRaspberryAward,Golden Raspberry Award,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/AmericanLeader,American Leader,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/licenceNumber,licence number,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/lethalOnRats,lethal when given to rats,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/scene,scene,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/visitorsPerYear,visitors per year,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Producer,Producer,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/School,school,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/headquarter,headquarter,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/alongside,alongside,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Bank,bank,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/EurovisionSongContestEntry,Eurovision song contest entry,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/EthnicGroup,ethnic group,Class,#FF6B6B,5,2
http://dbpedia.org/ontology/productShape,product shape,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/solventWithMediocreSolubility,solvent with mediocre solubility,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/percentageLiteracyWomen,"percentage of a place's female population that is literate, degree of analphabetism",DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/minority,minority,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/populationTotalRanking,total population ranking,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/distance,distance (μ),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ceremonialCounty,Ceremonial County,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/medicalDiagnosis,medical diagnosis,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/barPassRate,bar pass rate,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/HandballPlayer,handball player,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/branchTo,branch to,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/nearestCity,nearest city,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/routeJunction,route junction,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/subOrder,sub-order,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/OrganisationMember,Organisation member,Class,#FF6B6B,5,4
http://dbpedia.org/ontology/Station,station,Class,#FF6B6B,5,7
http://dbpedia.org/ontology/otherServingLines,other serving lines,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/nbRevPerYear,Number of revision per year,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/numberOfSports,number of sports,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/formerBandMember,former band member,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/atcCode,ATC code,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/ra,ra,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/filmPolskiId,FilmPolski.pl id,DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/presenter,presenter,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/istat,code istat,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Airport,airport,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/width,width (μ),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/medication,medication,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/City,city,Class,#FF6B6B,5,5
http://dbpedia.org/ontology/projectCoordinator,project coordinator,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/politicalSeats,political seats,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/spacewalkEnd,spacewalk end,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/ingredient,ingredient,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/rebuildDate,rebuild date,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/escalafon,escalafon,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/headLabel,head label,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/CollegeCoach,college coach,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/numberOfHouses,number of houses present),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Ideology,ideology,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Software/fileSize,size (MB),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/capitalRegion,capital region,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/density,density (μ3),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/mass,mass (g),DatatypeProperty,#BDC3C7,5,3
http://dbpedia.org/ontology/nationality,nationality,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/status,status,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/isoCode,iso code of a place,DatatypeProperty,#BDC3C7,5,5
http://dbpedia.org/ontology/codeBook,code book,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/supply,supply,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/britishOpen,britishOpen,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/secondTeam,second team,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/RoadJunction,road junction,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/otherMedia,other media,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/musicFormat,musicFormat,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/mouthMountain,mouth mountain,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/employer,employer,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Monarch,monarch,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/sourceDistrict,source district,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/firstPlace,first place,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/aircraftUser,aircraft user,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/secondLeader,secondLeader,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/severeCases,Severe Cases,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/similar,similar,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/distanceLaps,distance laps,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/dischargeAverage,discharge average (m³/s),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/conservationStatusSystem,conservation status system,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/officialSchoolColour,official school colour,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/sportDiscipline,sport discipline,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/GreenAlga,green alga,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/Baronet,baronet,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/existence,existence,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/hsvCoordinateHue,hue coordinate in the HSV colour space,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/clothingSize,clothing size,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/FormerMunicipality,one-time municipality,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/courseArea,course area (m2),DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/distributingLabel,distributing label,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/Reign,reign,Class,#FF6B6B,5,3
http://dbpedia.org/ontology/twinCountry,twin country,ObjectProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/percentageAlcohol,percentage of alcohol,DatatypeProperty,#BDC3C7,5,2
http://dbpedia.org/ontology/digitalChannel,digital channel,DatatypeProperty,#BDC3C7,5,2
