source,target,source_label,target_label,predicate,predicate_label,edge_type
http://dbpedia.org/ontology/formationDate,http://www.w3.org/2002/07/owl#DatatypeProperty,formation date,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/PopulatedPlace/areaTotal,http://www.w3.org/2002/07/owl#DatatypeProperty,area total (km2),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/refgeo,http://www.w3.org/2002/07/owl#DatatypeProperty,reference for geographic data,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/pistonStroke,literal_3054376577357810503,piston stroke (μ),"""piston stroke (μ)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/pisciculturalPopulation,literal_3418051499421016562,piscicultural population,"""piscicultural population""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Muscle,http://dbpedia.org/ontology/AnatomicalStructure,muscle,anatomical structure,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/Gene,http://www.w3.org/2002/07/owl#Class,gene,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/HockeyTeam,http://dbpedia.org/ontology/SportsTeam,hockey team,sports team,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/picture,literal_-1521668064041447728,picture,"""picture""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/headAlloy,literal_-4069894860643633415,head alloy,"""head alloy""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Mountain,literal_-6839775503056078260,mountain,"""mountain""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/battery,http://www.w3.org/2002/07/owl#ObjectProperty,battery,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/freeDanseScore,http://www.w3.org/2002/07/owl#DatatypeProperty,free danse score,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/rector,literal_-6842809779674212123,rector,"""rector""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/codeMunicipalMonument,http://www.w3.org/2002/07/owl#DatatypeProperty,monument code (municipal),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/routePrevious,literal_-2201145884988973028,route previous stop,"""route previous stop""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/areaRank,http://www.w3.org/2002/07/owl#DatatypeProperty,area rank,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/TeamMember,http://www.w3.org/2002/07/owl#Class,Team member,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/mainOrgan,literal_4451230394203550108,main organ,"""main organ""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/opponent,http://www.w3.org/2002/07/owl#ObjectProperty,opponent,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/digitalChannel,http://www.w3.org/2002/07/owl#DatatypeProperty,digital channel,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/khlDraftYear,literal_-3490544670274416422,khl draft year,"""khl draft year""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/numberOfStateDeputies,literal_2057221241390734205,Number Of State Deputies,"""Number Of State Deputies""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/runtime,http://www.w3.org/2002/07/owl#DatatypeProperty,runtime (s),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/numberOfPeopleLicensed,http://www.w3.org/2002/07/owl#DatatypeProperty,number of licensed,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/skiTow,literal_-3432474539418987268,ski tow,"""ski tow""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/capitalCountry,literal_1482481774258704920,capital country,"""capital country""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/sentence,http://www.w3.org/2002/07/owl#DatatypeProperty,sentence,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Tax,http://dbpedia.org/ontology/TopicalConcept,tax,topical concept,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/numberOfSeasons,http://www.w3.org/2002/07/owl#DatatypeProperty,number of seasons,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/NarutoCharacter,http://www.w3.org/2002/07/owl#Class,naruto character,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/hasOutsidePlace,http://www.w3.org/2002/07/owl#ObjectProperty,has outside place,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/averageSpeed,literal_-2994961821464189617,average speed (kmh),"""average speed (kmh)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/lunarEvaTime,literal_4118637479009635134,lunar EVA time (s),"""lunar EVA time (s)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/railGauge,http://www.w3.org/2002/07/owl#DatatypeProperty,rail gauge (μ),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/keyPerson,literal_5098733975036168877,key person,"""key person""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/observatory,http://www.w3.org/2002/07/owl#DatatypeProperty,observatory,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/MovieGenre,literal_-6356338358085970542,movie genre,"""movie genre""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/actScore,literal_4892487639586346849,ACT score,"""ACT score""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/musicComposer,literal_-6141759576519665627,music composer,"""music composer""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/GridironFootballPlayer,http://www.w3.org/2002/07/owl#Class,gridiron football player,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/ChemicalSubstance,mineral,chemical substance,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/filmNumber,literal_-7789932344349057450,film number,"""film number""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/airDate,http://www.w3.org/2002/07/owl#DatatypeProperty,airdate,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/MemberResistanceMovement,http://www.w3.org/2002/07/owl#Class,Member of a Resistance Movement,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Fencer,http://www.w3.org/2002/07/owl#Class,fencer,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/humanDevelopmentIndexRankingCategory,http://www.w3.org/2002/07/owl#ObjectProperty,human development index (HDI) category,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/organisationMember,http://www.w3.org/2002/07/owl#ObjectProperty,organisation member,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/WorldHeritageSite,http://dbpedia.org/ontology/Place,World Heritage Site,place,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/numberOfRun,literal_4327386897158985135,number of run,"""number of run""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/codeSettlement,literal_3219025130046138443,settlement code,"""settlement code""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Swarm,http://dbpedia.org/ontology/CelestialBody,Swarm,celestial body,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/NaturalRegion,http://dbpedia.org/ontology/Region,natural region,region,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/landPercentage,literal_1579167650547448149,land percentage of a place,"""land percentage of a place""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/saint,http://www.w3.org/2002/07/owl#ObjectProperty,saint,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/wikiPageHistoryLink,http://www.w3.org/2002/07/owl#ObjectProperty,Link to the Wikipage history URL,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/nameInCantoneseChinese,http://www.w3.org/2002/07/owl#DatatypeProperty,name in Yue Chinese,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/dateAct,http://www.w3.org/2002/07/owl#DatatypeProperty,date act,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/owningCompany,http://www.w3.org/2002/07/owl#ObjectProperty,owning company,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Spacecraft/dockedTime,literal_4653637004916313586,docked time (μ),"""docked time (μ)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/logo,http://www.w3.org/2002/07/owl#DatatypeProperty,logo,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/winsAtPGA,literal_-1187348264266782586,wins at pga,"""wins at pga""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/satellitesDeployed,http://www.w3.org/2002/07/owl#DatatypeProperty,satellites deployed,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/StillImage,literal_-8054022491066185151,still image,"""still image""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/HistoricalRegion,http://www.w3.org/2002/07/owl#Class,Historical region,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/agglomerationPopulation,literal_-2639467178473647170,agglomeration population,"""agglomeration population""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Territory,http://www.w3.org/2002/07/owl#Class,territory,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/subdivisionName,literal_759633719010874450,subdivision name of the island,"""subdivision name of the island""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/detectionMethod,literal_1162632514627400187,Method of discovery,"""Method of discovery""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/sportSpecialty,literal_3588441847071773018,sport specialty,"""sport specialty""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Document,http://www.w3.org/2002/07/owl#Class,document,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/managementCountry,http://www.w3.org/2002/07/owl#ObjectProperty,management country,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/PeriodicalLiterature,http://www.w3.org/2002/07/owl#Class,periodical literature,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/District,http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,district,governmental administrative region,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/Memorial,literal_-5648364934914942246,memorial,"""memorial""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/deathYear,literal_8319191920713909823,death year,"""death year""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/firstAscent,http://www.w3.org/2002/07/owl#DatatypeProperty,first ascent,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/annualTemperature,literal_-8094364850376903488,annual temperature (K),"""annual temperature (K)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/geminiAward,http://www.w3.org/2002/07/owl#ObjectProperty,Gemini Award,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/legislativePeriodName,literal_787466122701431652,legislative period name,"""legislative period name""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/ChemicalSubstance,chemical compound,chemical substance,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/lcc,http://www.w3.org/2002/07/owl#DatatypeProperty,LCC,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Engine/acceleration,literal_-6793920950728547538,acceleration (s),"""acceleration (s)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/feat,http://www.w3.org/2002/07/owl#DatatypeProperty,feat,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/SnookerWorldRanking,literal_-9074390882686935702,snooker world ranking,"""snooker world ranking""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/squadNumber,http://www.w3.org/2002/07/owl#DatatypeProperty,squad number,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/significantProject,literal_-5461383122146584699,significant project,"""significant project""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Flag,http://www.w3.org/2002/07/owl#Class,flag,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Winery,literal_-4597557508737732300,winery,"""winery""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/thumbnail,literal_7424295578062889919,thumbnail,"""thumbnail""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/minister,http://www.w3.org/2002/07/owl#ObjectProperty,minister,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/GovernmentType,literal_-6347843163805829416,Government Type,"""Government Type""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Robot,http://www.w3.org/2002/07/owl#Class,Robot,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/hubAirport,http://www.w3.org/2002/07/owl#ObjectProperty,hub airport,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/AnimangaCharacter,http://dbpedia.org/ontology/ComicsCharacter,animanga character,comics character,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/grayPage,http://www.w3.org/2002/07/owl#DatatypeProperty,Gray page,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/movie,literal_-1272065589132195213,movie,"""movie""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/HistoricalProvince,http://www.w3.org/2002/07/owl#Class,Historical province,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Locality,http://dbpedia.org/ontology/PopulatedPlace,locality,populated place,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/foundingDate,literal_2994191471204838108,founding date,"""founding date""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/volcanicType,http://www.w3.org/2002/07/owl#DatatypeProperty,volcanic type,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Robot,literal_3556019753474949119,Robot,"""Robot""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/perCapitaIncome,http://www.w3.org/2002/07/owl#DatatypeProperty,per capita income ($),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Nebula,http://dbpedia.org/ontology/CelestialBody,Nebula,celestial body,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/subsystemLink,literal_7511051925355770618,subsystem link,"""subsystem link""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/FormulaOneTeam,http://www.w3.org/2002/07/owl#Class,formula 1 team,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/blockAlloy,http://www.w3.org/2002/07/owl#ObjectProperty,block alloy,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/shoots,http://www.w3.org/2002/07/owl#DatatypeProperty,shoots,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Canal/originalMaximumBoatLength,http://www.w3.org/2002/07/owl#DatatypeProperty,original maximum boat length (μ),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/worldTeamCup,literal_-9137016744996484878,world team cup,"""world team cup""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/episode,http://www.w3.org/2002/07/owl#DatatypeProperty,episode,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/PokerPlayer,http://www.w3.org/2002/07/owl#Class,poker player,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/chairLabel,http://www.w3.org/2002/07/owl#ObjectProperty,chair label,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/provinceIsoCode,http://dbpedia.org/ontology/isoCode,iso code of a province,iso code of a place,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,subPropertyOf,subPropertyOf
http://dbpedia.org/ontology/BullFighter,http://dbpedia.org/ontology/Athlete,bullfighter,athlete,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/regionalLanguage,literal_6682206873961542394,regional language,"""regional language""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/SnookerWorldRanking,http://www.w3.org/2002/07/owl#Class,snooker world ranking,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/second,http://www.w3.org/2002/07/owl#DatatypeProperty,second,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Desert,http://www.w3.org/2002/07/owl#Class,Desert,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/codeSettlement,http://www.w3.org/2002/07/owl#DatatypeProperty,settlement code,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/ConveyorSystem/diameter,http://www.w3.org/2002/07/owl#DatatypeProperty,diameter (μ),DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/connectsReferencedTo,literal_-2301611520255120068,connects referenced to,"""connects referenced to""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/fcRuns,literal_-3957507776374823404,FC runs,"""FC runs""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/MotorcycleRacingLeague,http://dbpedia.org/ontology/SportsLeague,motorcycle racing league,sports league,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/graySubject,http://www.w3.org/2002/07/owl#DatatypeProperty,Gray subject,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/notableFeatures,http://www.w3.org/2002/07/owl#DatatypeProperty,notable features,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/releaseLocation,http://www.w3.org/2002/07/owl#ObjectProperty,release location,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/analogChannel,literal_5575720494129001365,analog channel,"""analog channel""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/HorseRace,http://dbpedia.org/ontology/Race,horse race,race,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/buildingStartYear,http://www.w3.org/2002/07/owl#DatatypeProperty,building start year,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/averageClassSize,literal_3022714857453196436,average class size,"""average class size""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/birthName,literal_8591589481636243598,birth name,"""birth name""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/railGauge,literal_5592522599104773638,rail gauge (μ),"""rail gauge (μ)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/BusCompany,http://www.w3.org/2002/07/owl#Class,bus company,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Brain,http://dbpedia.org/ontology/AnatomicalStructure,brain,anatomical structure,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/freeFlightTime,literal_2781310435281471422,free flight time (s),"""free flight time (s)""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/originalLanguage,http://www.w3.org/2002/07/owl#ObjectProperty,original language,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/senator,literal_4331660536878948022,senator,"""senator""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/brand,http://www.w3.org/2002/07/owl#ObjectProperty,brand,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/ChristianBishop,http://www.w3.org/2002/07/owl#Class,Christian Bishop,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/CricketLeague,literal_-2292478497472940816,cricket league,"""cricket league""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/projectReferenceID,http://www.w3.org/2002/07/owl#DatatypeProperty,project reference ID,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/NaturalPlace,literal_-127177058023524357,natural place,"""natural place""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/MouseGene,literal_-2606298549484593273,MouseGene,"""MouseGene""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/scale,http://www.w3.org/2002/07/owl#DatatypeProperty,scale,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Volcano,literal_-1674838368495514103,volcano,"""volcano""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/certificationDate,http://www.w3.org/2002/07/owl#DatatypeProperty,certification date,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/wineYear,http://www.w3.org/2002/07/owl#DatatypeProperty,wine year,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/istat,literal_-6043095292676334405,code istat,"""code istat""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/teamManager,http://www.w3.org/2002/07/owl#ObjectProperty,team manager,ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/temple,literal_4677169747130302886,temple,"""temple""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/beatifiedBy,literal_8366378429910773320,beatified by,"""beatified by""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/firstPublisher,http://dbpedia.org/ontology/publisher,first publisher,publisher,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,subPropertyOf,subPropertyOf
http://dbpedia.org/ontology/previousTrackNumber,literal_749068622613075413,number of the previous track,"""number of the previous track""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/TrackList,literal_4134560270056249459,track list,"""track list""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/mascot,http://www.w3.org/2002/07/owl#DatatypeProperty,mascot,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/satScore,literal_-3513206549200352736,SAT score,"""SAT score""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/personsFullDosesCumul,http://www.w3.org/2002/07/owl#DatatypeProperty,PersonsFullDosesCumul,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/fc,literal_-4543275495235717936,FC,"""FC""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/lethalOnRabbits,literal_-5128539711520251874,lethal when given to rabbits,"""lethal when given to rabbits""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/narrator,literal_2411938860971092088,narrator,"""narrator""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/episodeNumber,http://www.w3.org/2002/07/owl#DatatypeProperty,episode number,DatatypeProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Project,http://dbpedia.org/ontology/UnitOfWork,project,unit of work,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/Professor,http://www.w3.org/2002/07/owl#Class,professor,Class,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,type
http://dbpedia.org/ontology/Earthquake,literal_4868559774576719564,earthquake,"""earthquake""",http://www.w3.org/2000/01/rdf-schema#label,label,label
http://dbpedia.org/ontology/Economist,http://dbpedia.org/ontology/Person,economist,person,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
http://dbpedia.org/ontology/GreenAlga,http://dbpedia.org/ontology/Plant,green alga,plant,http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,subClassOf
